week_start,store_id,sku_id,category,units_sold,unit_price,promo_flag
2024-01-15,S022,SKU0112,GARMENT,6,27.93,False
2024-01-15,S022,SKU0224,ACCESSORY,4,17.16,False
2024-01-15,S022,SKU0003,ACCESSORY,2,20.73,False
2024-01-15,S022,SKU0063,GARMENT,7,28.51,False
2024-01-15,S022,SKU0070,GARMENT,4,32.09,False
2024-01-15,S022,SKU0168,ACCESSORY,4,19.78,False
2024-01-15,S022,SKU0092,BAG,1,53.9,False
2024-01-15,S022,SKU0030,BAG,1,58.47,False
2024-01-15,S022,SKU0186,BAG,0,52.43,False
2024-01-15,S022,SKU0079,GARMENT,6,26.6,False
2024-01-15,S022,SKU0081,BAG,3,60.76,False
2024-01-15,S022,SKU0202,ACCESSORY,3,14.74,False
2024-01-15,S022,SKU0137,ACCESSORY,0,16.8,False
2024-01-15,S022,SKU0060,GARMENT,9,41.52,False
2024-01-15,S022,SKU0061,BAG,1,61.16,False
2024-01-15,S022,SKU0195,GARMENT,1,36.13,False
2024-01-15,S022,SKU0142,GARMENT,4,28.18,False
2024-01-15,S022,SKU0191,ACCESSORY,3,19.06,False
2024-01-15,S022,SKU0174,ACCESSORY,1,17.82,False
2024-01-15,S022,SKU0196,GARMENT,3,28.87,False
2024-01-15,S022,SKU0160,BAG,2,61.0,False
2024-01-15,S022,SKU0020,BAG,1,70.57,False
2024-01-15,S022,SKU0018,GARMENT,2,31.28,False
2024-01-15,S023,SKU0104,ACCESSORY,4,18.23,False
2024-01-15,S023,SKU0087,BAG,2,57.17,False
2024-01-15,S023,SKU0165,GARMENT,6,28.19,False
2024-01-15,S023,SKU0003,ACCESSORY,0,18.03,False
2024-01-15,S023,SKU0192,GARMENT,7,24.98,False
2024-01-15,S023,SKU0148,GARMENT,6,27.57,False
2024-01-15,S023,SKU0036,GARMENT,8,28.5,False
2024-01-15,S023,SKU0161,GARMENT,5,30.82,False
2024-01-15,S023,SKU0207,GARMENT,10,32.09,False
2024-01-15,S023,SKU0009,GARMENT,5,30.53,False
2024-01-15,S023,SKU0162,ACCESSORY,1,15.46,False
2024-01-15,S023,SKU0177,GARMENT,3,28.86,False
2024-01-15,S023,SKU0180,BAG,2,56.06,False
2024-01-15,S023,SKU0119,GARMENT,4,35.38,False
2024-01-15,S023,SKU0064,BAG,0,63.04,False
2024-01-15,S023,SKU0057,GARMENT,6,27.3,False
2024-01-15,S023,SKU0128,GARMENT,3,28.1,False
2024-01-15,S023,SKU0034,GARMENT,4,29.71,False
2024-01-15,S023,SKU0202,ACCESSORY,2,16.54,False
2024-01-15,S023,SKU0198,ACCESSORY,3,15.4,False
2024-01-15,S023,SKU0083,ACCESSORY,2,17.89,False
2024-01-15,S023,SKU0154,GARMENT,4,31.07,False
2024-01-15,S023,SKU0136,GARMENT,7,30.84,False
2024-01-15,S023,SKU0229,BAG,2,55.94,False
2024-01-15,S023,SKU0221,GARMENT,10,38.23,False
2024-01-15,S023,SKU0129,GARMENT,6,35.44,False
2024-01-15,S023,SKU0047,GARMENT,3,38.73,False
2024-01-15,S023,SKU0143,ACCESSORY,5,21.24,False
2024-01-15,S023,SKU0242,BAG,2,64.32,False
2024-01-15,S023,SKU0072,GARMENT,9,31.65,False
2024-01-15,S024,SKU0144,GARMENT,7,37.7,False
2024-01-15,S024,SKU0241,ACCESSORY,0,18.51,False
2024-01-15,S024,SKU0046,ACCESSORY,4,19.16,False
2024-01-15,S024,SKU0162,ACCESSORY,4,19.16,False
2024-01-15,S024,SKU0143,ACCESSORY,2,19.69,False
2024-01-15,S024,SKU0047,GARMENT,4,23.99,False
2024-01-15,S024,SKU0057,GARMENT,4,29.69,False
2024-01-15,S024,SKU0168,ACCESSORY,2,14.82,False
2024-01-15,S024,SKU0048,GARMENT,6,26.49,False
2024-01-15,S024,SKU0076,GARMENT,6,36.55,False
2024-01-15,S024,SKU0221,GARMENT,3,25.77,False
2024-01-15,S024,SKU0006,ACCESSORY,4,18.28,False
2024-01-15,S024,SKU0051,GARMENT,2,35.31,False
2024-01-15,S024,SKU0166,GARMENT,7,27.98,False
2024-01-15,S024,SKU0209,GARMENT,2,31.07,False
2024-01-15,S024,SKU0119,GARMENT,5,27.77,False
2024-01-15,S024,SKU0187,GARMENT,0,32.23,False
2024-01-15,S024,SKU0093,GARMENT,8,33.03,False
2024-01-15,S024,SKU0067,GARMENT,5,27.86,False
2024-01-15,S024,SKU0053,BAG,2,51.94,False
2024-01-15,S024,SKU0249,GARMENT,1,29.01,False
2024-01-15,S024,SKU0157,GARMENT,4,33.67,False
2024-01-15,S024,SKU0159,BAG,1,58.33,False
2024-01-15,S024,SKU0059,GARMENT,1,31.38,False
2024-01-15,S024,SKU0147,GARMENT,4,31.93,False
2024-01-15,S024,SKU0220,GARMENT,5,27.79,False
2024-01-15,S024,SKU0246,ACCESSORY,3,16.8,False
2024-01-15,S024,SKU0111,GARMENT,5,24.51,False
2024-01-15,S024,SKU0102,BAG,2,50.74,False
2024-01-15,S024,SKU0069,GARMENT,2,28.5,False
2024-01-15,S025,SKU0071,GARMENT,7,27.96,False
2024-01-15,S025,SKU0056,BAG,1,56.02,False
2024-01-15,S025,SKU0156,BAG,0,50.62,False
2024-01-15,S025,SKU0218,GARMENT,2,31.47,False
2024-01-15,S025,SKU0125,GARMENT,7,29.95,False
2024-01-15,S025,SKU0124,GARMENT,3,33.53,False
2024-01-15,S025,SKU0091,GARMENT,3,26.11,False
2024-01-15,S025,SKU0059,GARMENT,6,27.32,False
2024-01-15,S025,SKU0035,GARMENT,7,30.89,False
2024-01-15,S025,SKU0242,BAG,1,50.38,False
2024-01-15,S025,SKU0207,GARMENT,9,32.8,False
2024-01-15,S025,SKU0159,BAG,0,62.64,False
2024-01-15,S025,SKU0228,GARMENT,3,28.07,False
2024-01-15,S025,SKU0146,GARMENT,6,30.79,False
2024-01-15,S025,SKU0153,GARMENT,5,37.32,False
2024-01-15,S025,SKU0183,GARMENT,5,33.34,False
2024-01-15,S025,SKU0190,GARMENT,4,28.02,False
2024-01-15,S025,SKU0076,GARMENT,5,31.39,False
2024-01-15,S025,SKU0097,GARMENT,4,27.74,False
2024-01-15,S025,SKU0127,GARMENT,6,32.88,False
2024-01-15,S025,SKU0225,GARMENT,3,30.62,False
2024-01-15,S025,SKU0042,ACCESSORY,1,19.28,False
2024-01-15,S025,SKU0063,GARMENT,3,26.74,False
2024-01-15,S025,SKU0116,ACCESSORY,2,15.14,False
2024-01-15,S025,SKU0166,GARMENT,7,38.15,False
2024-01-15,S025,SKU0113,GARMENT,4,33.19,False
2024-01-15,S025,SKU0072,GARMENT,3,29.36,False
2024-01-15,S025,SKU0186,BAG,2,58.17,False
2024-01-15,S025,SKU0154,GARMENT,4,33.86,False
2024-01-15,S025,SKU0092,BAG,1,45.31,False
2024-01-15,S026,SKU0056,BAG,3,49.25,False
2024-01-15,S026,SKU0197,GARMENT,6,31.78,False
2024-01-15,S026,SKU0012,ACCESSORY,0,14.64,False
2024-01-15,S026,SKU0146,GARMENT,6,34.56,False
2024-01-15,S026,SKU0131,GARMENT,2,28.77,False
2024-01-15,S026,SKU0242,BAG,1,50.17,False
2024-01-15,S026,SKU0215,BAG,2,51.33,False
2024-01-15,S026,SKU0025,BAG,3,51.61,False
2024-01-15,S026,SKU0023,ACCESSORY,0,15.29,False
2024-01-15,S026,SKU0019,ACCESSORY,4,18.56,False
2024-01-15,S026,SKU0099,GARMENT,5,27.29,False
2024-01-15,S026,SKU0103,GARMENT,3,32.05,False
2024-01-15,S026,SKU0119,GARMENT,5,30.22,False
2024-01-15,S026,SKU0067,GARMENT,5,32.44,False
2024-01-15,S026,SKU0123,GARMENT,5,34.87,False
2024-01-15,S026,SKU0160,BAG,1,49.82,False
2024-01-15,S026,SKU0038,GARMENT,4,30.15,False
2024-01-15,S026,SKU0182,ACCESSORY,2,16.52,False
2024-01-15,S026,SKU0029,GARMENT,3,29.58,False
2024-01-15,S026,SKU0101,ACCESSORY,3,18.47,False
2024-01-15,S026,SKU0249,GARMENT,2,28.16,False
2024-01-15,S026,SKU0049,BAG,1,50.25,False
2024-01-15,S026,SKU0002,GARMENT,8,30.26,False
2024-01-15,S026,SKU0015,GARMENT,3,32.7,False
2024-01-15,S026,SKU0098,GARMENT,5,26.42,False
2024-01-15,S026,SKU0139,BAG,2,54.7,False
2024-01-15,S026,SKU0196,GARMENT,8,29.86,False
2024-01-15,S026,SKU0075,GARMENT,7,36.01,False
2024-01-15,S026,SKU0195,GARMENT,4,26.27,False
2024-01-15,S026,SKU0094,GARMENT,4,26.05,False
2024-01-15,S027,SKU0011,GARMENT,9,25.28,False
2024-01-15,S027,SKU0137,ACCESSORY,4,18.42,False
2024-01-15,S027,SKU0033,GARMENT,6,29.85,False
2024-01-15,S027,SKU0195,GARMENT,1,32.47,False
2024-01-15,S027,SKU0085,GARMENT,6,31.59,False
2024-01-15,S027,SKU0162,ACCESSORY,2,14.88,False
2024-01-15,S027,SKU0084,GARMENT,9,35.82,False
2024-01-15,S027,SKU0212,GARMENT,2,23.72,False
2024-01-15,S027,SKU0106,BAG,2,53.33,False
2024-01-15,S027,SKU0184,GARMENT,8,34.76,False
2024-01-15,S027,SKU0178,ACCESSORY,4,22.46,False
2024-01-15,S027,SKU0118,BAG,0,49.9,False
2024-01-15,S027,SKU0165,GARMENT,1,32.22,False
2024-01-15,S027,SKU0014,ACCESSORY,1,16.25,False
2024-01-15,S027,SKU0056,BAG,1,57.06,False
2024-01-15,S027,SKU0244,GARMENT,2,30.07,False
2024-01-15,S027,SKU0083,ACCESSORY,1,21.85,False
2024-01-15,S027,SKU0247,GARMENT,6,24.66,False
2024-01-15,S027,SKU0067,GARMENT,5,28.13,False
2024-01-15,S027,SKU0170,ACCESSORY,2,20.99,False
2024-01-15,S027,SKU0150,GARMENT,3,29.97,False
2024-01-15,S027,SKU0003,ACCESSORY,1,17.66,False
2024-01-15,S027,SKU0199,GARMENT,5,36.3,False
2024-01-15,S027,SKU0141,GARMENT,2,27.2,False
2024-01-15,S027,SKU0133,GARMENT,8,31.35,False
2024-01-15,S027,SKU0224,ACCESSORY,3,16.54,False
2024-01-15,S027,SKU0086,GARMENT,3,30.42,False
2024-01-15,S027,SKU0079,GARMENT,6,30.36,False
2024-01-15,S027,SKU0153,GARMENT,3,28.14,False
2024-01-15,S027,SKU0114,GARMENT,4,26.81,False
2024-01-15,S028,SKU0128,GARMENT,4,32.14,False
2024-01-15,S028,SKU0221,GARMENT,7,27.53,False
2024-01-15,S028,SKU0092,BAG,1,52.86,False
2024-01-15,S028,SKU0033,GARMENT,4,35.59,False
2024-01-15,S028,SKU0002,GARMENT,3,25.63,False
2024-01-15,S028,SKU0187,GARMENT,4,28.62,False
2024-01-15,S028,SKU0091,GARMENT,1,26.54,False
2024-01-15,S028,SKU0041,GARMENT,2,27.61,False
2024-01-15,S028,SKU0087,BAG,2,58.23,False
2024-01-15,S028,SKU0032,ACCESSORY,0,20.03,False
2024-01-15,S028,SKU0207,GARMENT,4,31.43,False
2024-01-15,S028,SKU0161,GARMENT,7,23.81,False
2024-01-15,S028,SKU0103,GARMENT,5,28.84,False
2024-01-15,S028,SKU0111,GARMENT,5,31.38,False
2024-01-15,S028,SKU0242,BAG,1,57.81,False
2024-01-15,S028,SKU0195,GARMENT,2,25.21,False
2024-01-15,S028,SKU0151,ACCESSORY,1,19.19,False
2024-01-15,S028,SKU0042,ACCESSORY,1,19.69,False
2024-01-15,S028,SKU0006,ACCESSORY,4,15.1,False
2024-01-15,S028,SKU0206,GARMENT,3,29.44,False
2024-01-15,S028,SKU0054,BAG,1,61.46,False
2024-01-15,S028,SKU0224,ACCESSORY,2,18.04,False
2024-01-15,S028,SKU0028,GARMENT,2,33.13,False
2024-01-15,S028,SKU0039,GARMENT,6,25.79,False
2024-01-15,S028,SKU0198,ACCESSORY,3,16.23,False
2024-01-15,S028,SKU0212,GARMENT,7,31.18,False
2024-01-15,S028,SKU0160,BAG,2,59.96,False
2024-01-15,S028,SKU0247,GARMENT,0,22.58,False
2024-01-15,S028,SKU0143,ACCESSORY,2,18.62,False
2024-01-15,S028,SKU0078,BAG,2,56.16,False
2024-01-15,S029,SKU0134,GARMENT,7,29.15,False
2024-01-15,S029,SKU0184,GARMENT,2,24.38,False
2024-01-15,S029,SKU0061,BAG,1,48.05,False
2024-01-15,S029,SKU0213,GARMENT,7,25.9,False
2024-01-15,S029,SKU0020,BAG,1,57.29,False
2024-01-15,S029,SKU0185,BAG,1,54.52,False
2024-01-15,S029,SKU0221,GARMENT,6,31.83,False
2024-01-15,S029,SKU0082,GARMENT,4,33.88,False
2024-01-15,S029,SKU0208,BAG,1,64.13,False
2024-01-15,S029,SKU0194,ACCESSORY,3,17.65,False
2024-01-15,S029,SKU0097,GARMENT,6,29.38,False
2024-01-15,S029,SKU0054,BAG,0,51.21,False
2024-01-15,S029,SKU0027,GARMENT,6,30.07,False
2024-01-15,S029,SKU0150,GARMENT,8,33.57,False
2024-01-15,S029,SKU0010,GARMENT,6,36.02,False
2024-01-15,S029,SKU0074,GARMENT,3,30.21,False
2024-01-15,S029,SKU0246,ACCESSORY,2,18.07,False
2024-01-15,S029,SKU0034,GARMENT,9,30.06,False
2024-01-15,S029,SKU0080,BAG,2,68.11,False
2024-01-15,S029,SKU0139,BAG,1,46.39,False
2024-01-15,S029,SKU0073,ACCESSORY,1,20.41,False
2024-01-15,S029,SKU0022,GARMENT,3,32.74,False
2024-01-15,S029,SKU0151,ACCESSORY,2,17.97,False
2024-01-15,S029,SKU0023,ACCESSORY,3,13.62,False
2024-01-15,S029,SKU0174,ACCESSORY,4,19.8,False
2024-01-15,S029,SKU0053,BAG,1,57.4,False
2024-01-15,S029,SKU0197,GARMENT,4,29.05,False
2024-01-15,S029,SKU0187,GARMENT,4,33.91,False
2024-01-15,S029,SKU0243,GARMENT,4,29.36,False
2024-01-15,S029,SKU0232,GARMENT,1,30.75,False
2024-01-15,S030,SKU0023,ACCESSORY,1,22.2,False
2024-01-15,S030,SKU0110,ACCESSORY,3,17.36,False
2024-01-15,S030,SKU0057,GARMENT,7,31.79,False
2024-01-15,S030,SKU0017,GARMENT,6,36.48,False
2024-01-15,S030,SKU0229,BAG,1,55.52,False
2024-01-15,S030,SKU0138,GARMENT,4,31.03,False
2024-01-15,S030,SKU0188,GARMENT,10,44.25,False
2024-01-15,S030,SKU0176,GARMENT,3,29.7,False
2024-01-15,S030,SKU0185,BAG,1,62.17,False
2024-01-15,S030,SKU0207,GARMENT,1,27.27,False
2024-01-15,S030,SKU0180,BAG,3,47.6,False
2024-01-15,S030,SKU0193,GARMENT,5,32.6,False
2024-01-15,S030,SKU0024,ACCESSORY,2,16.88,False
2024-01-15,S030,SKU0111,GARMENT,5,30.17,False
2024-01-15,S030,SKU0090,GARMENT,10,34.95,False
2024-01-15,S030,SKU0102,BAG,1,53.65,False
2024-01-15,S030,SKU0060,GARMENT,5,22.17,False
2024-01-15,S030,SKU0128,GARMENT,6,25.91,False
2024-01-15,S030,SKU0062,GARMENT,8,31.43,False
2024-01-15,S030,SKU0020,BAG,1,56.69,False
2024-01-15,S030,SKU0030,BAG,2,57.86,False
2024-01-15,S030,SKU0167,ACCESSORY,6,19.49,False
2024-01-15,S030,SKU0076,GARMENT,9,33.61,False
2024-01-15,S030,SKU0143,ACCESSORY,3,18.85,False
2024-01-15,S030,SKU0201,BAG,1,56.45,False
2024-01-15,S030,SKU0136,GARMENT,2,27.52,False
2024-01-15,S030,SKU0125,GARMENT,3,33.08,False
2024-01-15,S030,SKU0045,ACCESSORY,5,21.18,False
2024-01-15,S030,SKU0051,GARMENT,5,37.42,False
2024-01-15,S030,SKU0177,GARMENT,2,26.73,False
2024-01-15,S031,SKU0109,GARMENT,6,36.48,False
2024-01-15,S031,SKU0127,GARMENT,3,31.84,False
2024-01-15,S031,SKU0179,ACCESSORY,4,16.06,False
2024-01-15,S031,SKU0007,BAG,3,58.62,False
2024-01-15,S031,SKU0037,GARMENT,2,22.89,False
2024-01-15,S031,SKU0024,ACCESSORY,2,21.37,False
2024-01-15,S031,SKU0083,ACCESSORY,3,20.42,False
2024-01-15,S031,SKU0088,GARMENT,5,27.35,False
2024-01-15,S031,SKU0069,GARMENT,5,32.08,False
2024-01-15,S031,SKU0048,GARMENT,7,29.39,False
2024-01-15,S031,SKU0080,BAG,1,64.28,False
2024-01-15,S031,SKU0151,ACCESSORY,3,16.2,False
2024-01-15,S031,SKU0103,GARMENT,8,28.4,False
2024-01-15,S031,SKU0224,ACCESSORY,4,18.75,False
2024-01-15,S031,SKU0017,GARMENT,2,28.89,False
2024-01-15,S031,SKU0053,BAG,2,61.62,False
2024-01-15,S031,SKU0182,ACCESSORY,4,17.85,False
2024-01-15,S031,SKU0078,BAG,2,61.49,False
2024-01-15,S031,SKU0165,GARMENT,5,26.39,False
2024-01-15,S031,SKU0094,GARMENT,4,32.66,False
2024-01-15,S031,SKU0157,GARMENT,3,27.94,False
2024-01-15,S031,SKU0248,GARMENT,5,27.77,False
2024-01-15,S031,SKU0107,GARMENT,8,31.18,False
2024-01-15,S031,SKU0055,BAG,1,66.5,False
2024-01-15,S031,SKU0028,GARMENT,3,30.26,False
2024-01-15,S031,SKU0211,BAG,1,60.36,False
2024-01-15,S031,SKU0008,BAG,4,47.03,False
2024-01-15,S031,SKU0121,GARMENT,7,25.85,False
2024-01-15,S031,SKU0018,GARMENT,4,27.21,False
2024-01-15,S031,SKU0040,BAG,2,56.64,False
2024-01-15,S032,SKU0167,ACCESSORY,3,18.06,False
2024-01-15,S032,SKU0236,ACCESSORY,1,13.85,False
2024-01-15,S032,SKU0241,ACCESSORY,2,17.51,False
2024-01-15,S032,SKU0116,ACCESSORY,2,17.28,False
2024-01-15,S032,SKU0161,GARMENT,2,27.11,False
2024-01-15,S032,SKU0173,GARMENT,7,27.45,False
2024-01-15,S032,SKU0120,BAG,3,53.39,False
2024-01-15,S032,SKU0169,GARMENT,4,34.07,False
2024-01-15,S032,SKU0101,ACCESSORY,4,19.04,False
2024-01-15,S032,SKU0045,ACCESSORY,1,17.06,False
2024-01-15,S032,SKU0223,BAG,1,43.02,False
2024-01-15,S032,SKU0172,GARMENT,7,27.59,False
2024-01-15,S032,SKU0244,GARMENT,4,40.1,False
2024-01-15,S032,SKU0228,GARMENT,6,32.17,False
2024-01-15,S032,SKU0197,GARMENT,3,32.2,False
2024-01-15,S032,SKU0077,GARMENT,4,31.49,False
2024-01-15,S032,SKU0171,GARMENT,6,36.82,False
2024-01-15,S032,SKU0086,GARMENT,4,31.73,False
2024-01-15,S032,SKU0123,GARMENT,4,29.34,False
2024-01-15,S032,SKU0178,ACCESSORY,5,13.86,False
2024-01-15,S032,SKU0225,GARMENT,4,29.41,False
2024-01-15,S032,SKU0026,GARMENT,4,38.34,False
2024-01-15,S032,SKU0113,GARMENT,8,31.12,False
2024-01-15,S032,SKU0054,BAG,1,61.25,False
2024-01-15,S032,SKU0003,ACCESSORY,2,13.98,False
2024-01-15,S032,SKU0094,GARMENT,4,24.9,False
2024-01-15,S032,SKU0115,GARMENT,5,28.26,False
2024-01-15,S032,SKU0198,ACCESSORY,4,13.61,False
2024-01-15,S032,SKU0124,GARMENT,3,27.01,False
2024-01-15,S032,SKU0144,GARMENT,7,31.32,False
2024-01-15,S033,SKU0051,GARMENT,4,26.42,False
2024-01-15,S033,SKU0102,BAG,2,61.37,False
2024-01-15,S033,SKU0196,GARMENT,3,26.93,False
2024-01-15,S033,SKU0237,GARMENT,11,32.58,False
2024-01-15,S033,SKU0089,GARMENT,5,32.42,False
2024-01-15,S033,SKU0198,ACCESSORY,3,16.56,False
2024-01-15,S033,SKU0057,GARMENT,7,25.63,False
2024-01-15,S033,SKU0244,GARMENT,4,29.91,False
2024-01-15,S033,SKU0230,GARMENT,3,24.14,False
2024-01-15,S033,SKU0241,ACCESSORY,2,20.84,False
2024-01-15,S033,SKU0209,GARMENT,9,27.94,False
2024-01-15,S033,SKU0015,GARMENT,4,26.8,False
2024-01-15,S033,SKU0249,GARMENT,2,31.49,False
2024-01-15,S033,SKU0118,BAG,2,57.02,False
2024-01-15,S033,SKU0205,GARMENT,6,28.98,False
2024-01-15,S033,SKU0121,GARMENT,7,29.24,False
2024-01-15,S033,SKU0014,ACCESSORY,3,18.79,False
2024-01-15,S033,SKU0180,BAG,3,55.78,False
2024-01-15,S033,SKU0112,GARMENT,5,26.74,False
2024-01-15,S033,SKU0096,BAG,1,55.9,False
2024-01-15,S033,SKU0129,GARMENT,5,30.83,False
2024-01-15,S033,SKU0250,GARMENT,6,28.33,False
2024-01-15,S033,SKU0177,GARMENT,6,30.62,False
2024-01-15,S033,SKU0222,GARMENT,3,25.88,False
2024-01-15,S033,SKU0185,BAG,1,55.96,False
2024-01-15,S033,SKU0084,GARMENT,0,26.31,False
2024-01-15,S033,SKU0059,GARMENT,1,34.15,False
2024-01-15,S033,SKU0178,ACCESSORY,2,20.94,False
2024-01-15,S033,SKU0197,GARMENT,5,26.03,False
2024-01-15,S033,SKU0159,BAG,2,46.9,False
2024-01-15,S034,SKU0113,GARMENT,5,32.1,False
2024-01-15,S034,SKU0063,GARMENT,3,25.5,False
2024-01-15,S034,SKU0058,GARMENT,1,30.88,False
2024-01-15,S034,SKU0248,GARMENT,3,30.36,False
2024-01-15,S034,SKU0158,BAG,2,47.23,False
2024-01-15,S034,SKU0009,GARMENT,1,30.88,False
2024-01-15,S034,SKU0101,ACCESSORY,2,16.08,False
2024-01-15,S034,SKU0161,GARMENT,7,36.72,False
2024-01-15,S034,SKU0205,GARMENT,3,31.47,False
2024-01-15,S034,SKU0086,GARMENT,8,30.01,False
2024-01-15,S034,SKU0127,GARMENT,1,29.11,False
2024-01-15,S034,SKU0002,GARMENT,3,28.98,False
2024-01-15,S034,SKU0079,GARMENT,7,21.55,False
2024-01-15,S034,SKU0095,GARMENT,5,31.95,False
2024-01-15,S034,SKU0213,GARMENT,8,23.96,False
2024-01-15,S034,SKU0076,GARMENT,3,31.17,False
2024-01-15,S034,SKU0244,GARMENT,6,28.69,False
2024-01-15,S034,SKU0019,ACCESSORY,2,17.53,False
2024-01-15,S034,SKU0109,GARMENT,2,29.83,False
2024-01-15,S034,SKU0196,GARMENT,0,27.72,False
2024-01-15,S034,SKU0211,BAG,1,53.29,False
2024-01-15,S034,SKU0012,ACCESSORY,0,18.82,False
2024-01-15,S034,SKU0056,BAG,3,59.0,False
2024-01-15,S034,SKU0232,GARMENT,4,28.84,False
2024-01-15,S034,SKU0069,GARMENT,5,25.4,False
2024-01-15,S034,SKU0197,GARMENT,5,26.2,False
2024-01-15,S034,SKU0036,GARMENT,6,28.3,False
2024-01-15,S034,SKU0249,GARMENT,3,28.81,False
2024-01-15,S034,SKU0209,GARMENT,8,34.82,False
2024-01-15,S034,SKU0242,BAG,3,54.13,False
2024-01-15,S035,SKU0194,ACCESSORY,4,17.48,False
2024-01-15,S035,SKU0193,GARMENT,6,25.68,False
2024-01-15,S035,SKU0131,GARMENT,6,27.45,False
2024-01-15,S035,SKU0014,ACCESSORY,1,19.5,False
2024-01-15,S035,SKU0065,BAG,2,46.16,False
2024-01-15,S035,SKU0190,GARMENT,6,37.19,False
2024-01-15,S035,SKU0082,GARMENT,6,38.54,False
2024-01-15,S035,SKU0176,GARMENT,4,28.6,False
2024-01-15,S035,SKU0043,BAG,1,54.84,False
2024-01-15,S035,SKU0210,GARMENT,5,27.21,False
2024-01-15,S035,SKU0007,BAG,0,48.75,False
2024-01-15,S035,SKU0093,GARMENT,7,28.35,False
2024-01-15,S035,SKU0207,GARMENT,2,36.68,False
2024-01-15,S035,SKU0168,ACCESSORY,1,18.21,False
2024-01-15,S035,SKU0229,BAG,1,66.08,False
2024-01-15,S035,SKU0018,GARMENT,8,26.07,False
2024-01-15,S035,SKU0239,GARMENT,3,26.21,False
2024-01-15,S035,SKU0137,ACCESSORY,3,19.18,False
2024-01-15,S035,SKU0166,GARMENT,1,37.2,False
2024-01-15,S035,SKU0214,ACCESSORY,3,14.84,False
2024-01-15,S035,SKU0141,GARMENT,8,27.03,False
2024-01-15,S035,SKU0248,GARMENT,3,29.04,False
2024-01-15,S035,SKU0189,BAG,1,60.99,False
2024-01-15,S035,SKU0164,GARMENT,7,31.95,False
2024-01-15,S035,SKU0049,BAG,2,55.36,False
2024-01-15,S035,SKU0042,ACCESSORY,3,17.52,False
2024-01-15,S035,SKU0050,GARMENT,7,32.04,False
2024-01-15,S035,SKU0195,GARMENT,7,27.35,False
2024-01-15,S035,SKU0204,GARMENT,1,31.03,False
2024-01-15,S035,SKU0159,BAG,4,60.22,False
2024-01-15,S036,SKU0208,BAG,0,53.07,False
2024-01-15,S036,SKU0167,ACCESSORY,4,17.38,False
2024-01-15,S036,SKU0025,BAG,1,53.17,False
2024-01-15,S036,SKU0073,ACCESSORY,3,19.42,False
2024-01-15,S036,SKU0171,GARMENT,3,36.2,False
2024-01-15,S036,SKU0220,GARMENT,6,28.38,False
2024-01-15,S036,SKU0240,GARMENT,3,31.9,False
2024-01-15,S036,SKU0206,GARMENT,1,27.36,False
2024-01-15,S036,SKU0062,GARMENT,5,26.68,False
2024-01-15,S036,SKU0125,GARMENT,1,36.24,False
2024-01-15,S036,SKU0052,GARMENT,5,27.43,False
2024-01-15,S036,SKU0112,GARMENT,2,27.32,False
2024-01-15,S036,SKU0134,GARMENT,1,29.33,False
2024-01-15,S036,SKU0050,GARMENT,7,30.02,False
2024-01-15,S036,SKU0160,BAG,1,61.23,False
2024-01-15,S036,SKU0076,GARMENT,4,36.77,False
2024-01-15,S036,SKU0079,GARMENT,2,29.63,False
2024-01-15,S036,SKU0060,GARMENT,8,24.35,False
2024-01-15,S036,SKU0179,ACCESSORY,3,19.93,False
2024-01-15,S036,SKU0207,GARMENT,5,35.77,False
2024-01-15,S036,SKU0030,BAG,1,52.55,False
2024-01-15,S036,SKU0176,GARMENT,10,29.2,False
2024-01-15,S036,SKU0129,GARMENT,4,29.26,False
2024-01-15,S036,SKU0001,BAG,2,50.9,False
2024-01-15,S036,SKU0189,BAG,3,50.66,False
2024-01-15,S036,SKU0246,ACCESSORY,3,17.63,False
2024-01-15,S036,SKU0216,BAG,4,64.75,False
2024-01-15,S036,SKU0137,ACCESSORY,2,17.37,False
2024-01-15,S036,SKU0082,GARMENT,5,29.61,False
2024-01-15,S036,SKU0100,ACCESSORY,2,20.3,False
2024-01-15,S037,SKU0240,GARMENT,9,26.2,False
2024-01-15,S037,SKU0122,BAG,1,54.38,False
2024-01-15,S037,SKU0081,BAG,0,53.45,False
2024-01-15,S037,SKU0105,BAG,1,54.36,False
2024-01-15,S037,SKU0067,GARMENT,1,26.23,False
2024-01-15,S037,SKU0205,GARMENT,3,30.9,False
2024-01-15,S037,SKU0010,GARMENT,10,24.64,False
2024-01-15,S037,SKU0104,ACCESSORY,5,20.17,False
2024-01-15,S037,SKU0066,GARMENT,9,27.68,False
2024-01-15,S037,SKU0156,BAG,2,54.88,False
2024-01-15,S037,SKU0037,GARMENT,2,35.56,False
2024-01-15,S037,SKU0153,GARMENT,6,31.19,False
2024-01-15,S037,SKU0107,GARMENT,3,28.32,False
2024-01-15,S037,SKU0201,BAG,1,43.19,False
2024-01-15,S037,SKU0129,GARMENT,3,27.47,False
2024-01-15,S037,SKU0236,ACCESSORY,4,14.97,False
2024-01-15,S037,SKU0055,BAG,2,46.5,False
2024-01-15,S037,SKU0159,BAG,2,57.09,False
2024-01-15,S037,SKU0100,ACCESSORY,4,17.59,False
2024-01-15,S037,SKU0134,GARMENT,6,29.25,False
2024-01-15,S037,SKU0168,ACCESSORY,1,17.05,False
2024-01-15,S037,SKU0026,GARMENT,5,27.86,False
